"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Fish","172783","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170888","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170883","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178791","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178790","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178773","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","181290","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178811","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173134","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173133","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173130","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178761","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170885","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173059","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173058","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178729","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178720","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178725","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178733","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178727","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178723","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178717","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173060","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173190","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173064","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173191","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173188","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178763","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178721","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178724","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178707","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178712","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178703","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178708","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178710","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178722","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178728","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173057","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178718","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178726","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178732","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178719","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178730","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178734","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","172788","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178770","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178754","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178752","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178760","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178769","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170898","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170916","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170906","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","170914","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173186","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178766","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178767","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178762","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178768","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178756","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173075","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173078","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173079","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173062","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173061","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173063","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173189","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173183","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173187","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173055","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","173056","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","178755","Indonesia","Indonesia","Irian Jaya",,,,,,,
"Fish","62480","Colombia","Colombia","Bolivar","Bolívar",,,,,,
"Fish","203881","Colombia","Colombia","Guainia","Guainía",,,,,,
"Fish","62482","Colombia","Colombia","Narino","Nariño",,,,,,
"Fish","203805","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203797","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203796","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203804","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203825","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203826","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203803","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203795","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203814","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203791","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203792","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203793","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203794","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203820","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203819","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203818","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203817","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203808","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203815","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203806","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203813","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203812","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203811","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203810","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203836","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203809","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203827","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203807","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203816","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203844","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203834","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203860","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203859","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203858","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203857","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203856","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203855","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203854","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203853","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203862","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203843","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203863","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203845","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203821","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203822","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203823","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203824","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203846","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203847","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203848","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203849","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203850","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203852","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203841","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203829","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203830","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203831","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203832","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203833","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203835","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203851","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203837","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203838","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203861","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203840","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203828","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203842","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203875","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203874","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203870","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203869","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203867","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203866","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203865","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203864","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","203839","Colombia","Colombia","Valle","Valle del Cauca",,,,,,
"Fish","171754","Columbia","Colombia","Dept. Bolivar","Bolívar",,,,,,
"Fish","181042","Ecuador","Ecuador","Galapagos Islands","Galápagos",,,,"Galápagos",,
"Fish","62073","Peru","Peru","Huanchaco","La Libertad",,"Trujillo",,,,
"Fish","56456","Peru","Peru","Huanuco","Huánuco",,,,,,
"Fish","62479","Venezuela","Venezuela","Falcon","Falcón",,,,,,
"Fish","199848","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199853","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199849","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199851","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199852","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199847","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199867","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","200813","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","200483","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","200482","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","200481","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","200479","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","200478","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199875","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199874","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199873","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199872","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199871","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","200814","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199869","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199868","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199854","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199866","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199865","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199864","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199863","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199862","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199861","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199860","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199859","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199858","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199857","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199856","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199855","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","199870","Unknown",,"Unknown",,"Unknown",,,,,
"Fish","193623","United States of America","United States","Tennesse","Tennessee","Cannon","Cannon",,,,
"Fish","193622","United States of America","United States","Tennesse","Tennessee","Williamson","Williamson",,,,
"Fish","185741","Mexico","Mexico","Acapulco","Guerrero",,"Acapulco de Juárez",,,,
"Fish","185742","Mexico","Mexico","Acapulco","Guerrero",,"Acapulco de Juárez",,,,
"Fish","185740","Mexico","Mexico","Acapulco","Guerrero",,"Acapulco de Juárez",,,,
"Fish","197317","Mexico","Mexico","Queretero","Querétaro","Unknown",,,,,
"Fish","204008","Mexico","Mexico","San Luis Potosi","San Luis Potosí","Cuidad Valles","Ciudad Valles",,,,
"Fish","204007","Mexico","Mexico","San Luis Potosi","San Luis Potosí","Tamasopo","Tamasopo",,,,
"Fish","174368","United States of America","United States","Alabama-Georgia","Alabama, Georgia","Chambers/Troup","Chambers, Troup",,,,
"Fish","174367","United States of America","United States","Alabama-Georgia","Alabama, Georgia","Chambers/Troup","Chambers, Troup",,,,
"Fish","100542","United States of America","United States","Arizona-Utah","Arizona, Utah","Coconino-Kane","Coconino, Kane",,,,
"Fish","42879","United States of America","United States","California-Oregon","California, Oregon","Siskiyou-Klamath","Siskiyou, Klamath",,,,
"Fish","42880","United States of America","United States","California-Oregon","California, Oregon","Siskiyou-Klamath","Siskiyou, Klamath",,,,
"Fish","24506","United States of America","United States","Florida-Alabama","Alabama, Florida","Alabama, Florida",,,,,
"Fish","26982","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","26979","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","26978","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","26983","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","26977","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","26984","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","26981","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","87571","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","26980","United States of America","United States","Georgia-S Carolina","Georgia, South Carolina","Rabun-Oconee","Rabun, Oconee",,,,
"Fish","68390","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68387","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68389","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68391","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68388","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68398","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68396","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68395","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68394","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68392","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68385","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68393","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68386","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","68397","United States of America","United States","Georgia-S. Carolina","Georgia, South Carolina","Roban-Pickens","Rabun, Pickens",,,,
"Fish","42819","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42823","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42827","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42818","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42826","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42824","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42822","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42816","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42821","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42820","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42817","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","42825","United States of America","United States","Louisiana-Texas","Louisiana, Texas","DeSoto-Panola","DeSoto, Panola",,,,
"Fish","50258","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50259","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50278","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50267","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50272","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50251","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50266","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50261","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50246","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50280","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50248","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50245","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50255","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50232","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50252","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50247","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50239","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50238","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50235","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50233","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50243","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50249","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50230","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50241","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50237","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50234","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50228","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50229","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50244","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50273","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50271","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50240","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50242","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50264","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50262","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50256","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50250","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50236","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50253","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50281","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50268","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50277","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50275","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50270","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50254","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50260","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50263","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50265","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50274","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50269","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50257","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50279","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50231","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","50276","United States of America","United States","Louisiana-Texas","Louisiana, Texas","Vernon-Newton","Vernon, Newton",,,,
"Fish","185299","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185302","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185300","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185301","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185293","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185363","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185339","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185338","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185318","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185316","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185319","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185368","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185372","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185320","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185361","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185337","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185327","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185322","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185314","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185317","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185326","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185323","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185295","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185362","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185360","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
"Fish","185359","United States of America","United States","Mississppi","Mississippi","Lawrence","Lawrence",,,,
